Time,RT,kW_Tot,kW_RT,CH Load,CH1,CH2,CH3,CH4,kW_CHH,kW_CHP,kW_CHS,kW_CDS,kW_CT,GPM,DeltaCHW,CHWS,CHWR,DeltaCDW,CDHI,CDLO,WBT,DeltaCT,Hz_ CHP,Hz_CHS,Hz_CDS,Hz_CT,Precent_CH,Precent_ CHP,Precent_CDS,Precent_CT
2024-08-23T07:40:00,225.9,239.7,1.062,50.3,0,1,0,0,170.5,22,0,28.8,18.4,1178.4,4.6,46.1,50.7,5.2,85.2,80,72.7,-7.3,47,0,46,47,71.1,9.2,12,7.7
2024-08-23T07:50:00,237,265.6,1.121,58,0,1,0,0,196.7,22.1,0,28.7,18.1,1185,4.8,45.8,50.6,5.3,85.3,80,72.7,-7.3,47,0,46,47,74.1,8.3,10.8,6.8
2024-08-23T08:00:00,251.3,243.6,0.97,51.4,0,1,0,0,174.4,22.2,0,28.5,18.4,1182.4,5.1,45.9,51,5.6,85.6,80,72.7,-7.3,47,0,46,47,71.6,9.1,11.7,7.6
2024-08-23T08:10:00,278.3,263.2,0.946,56.3,0,1,0,0,191.2,22.1,0,30.6,19.3,1171.7,5.7,45.8,51.5,5.9,86,80.1,72.7,-7.4,47,0,47,48,72.6,8.4,11.6,7.3
2024-08-23T08:20:00,282,265.5,0.941,57.1,0,1,0,0,193.7,22.1,0,30.4,19.3,1208.6,5.6,45.8,51.4,5.9,86.4,80.5,72.7,-7.8,47,0,47,48,72.9,8.3,11.5,7.3
2024-08-23T08:30:00,294.5,280.9,0.954,61.2,0,1,0,0,208.5,22.3,0,30.5,19.6,1198.2,5.9,45.8,51.7,6.1,86.8,80.7,72.7,-8,47,0,47,48,74.2,7.9,10.9,7
2024-08-23T08:40:00,260.7,293.9,1.127,65.1,0,1,0,0,221.9,22.2,0,30.5,19.4,1203.4,5.2,46.3,51.5,5.9,86.7,80.8,72.7,-8.1,47,0,47,48,75.5,7.5,10.4,6.6
2024-08-23T08:50:00,280.5,296.7,1.058,66.1,0,1,0,0,224.3,22.2,0,30.7,19.4,1202.1,5.6,45.9,51.5,6.2,87.2,81,72.7,-8.3,47,0,47,48,75.6,7.5,10.4,6.6
2024-08-23T09:00:00,279.6,289.3,1.035,64.1,0,1,0,0,217.5,22.1,0,30.5,19.3,1198.2,5.6,46.2,51.8,6.3,87.4,81.1,72.7,-8.4,47,0,47,48,75.2,7.6,10.5,6.7
2024-08-23T09:10:00,305.4,309.5,1.013,68.7,0,1,0,0,233.1,23.6,0,32.4,20.4,1221.5,6,45.9,51.9,6.3,87.8,81.5,72.7,-8.8,48,0,48,49,75.3,7.6,10.5,6.6
2024-08-23T09:20:00,306.3,305.6,0.998,67.4,0,1,0,0,228.7,23.7,0,32.5,20.7,1225.3,6,46,52,6.3,88,81.7,72.7,-9,48,0,48,49,74.8,7.8,10.6,6.8
2024-08-23T09:30:00,326.8,298.8,0.914,65.4,0,1,0,0,222,23.7,0,32.6,20.5,1225.3,6.4,46,52.4,6.4,88.4,82,72.7,-9.3,48,0,48,49,74.3,7.9,10.9,6.9
2024-08-23T09:40:00,330.5,314.9,0.953,70.3,0,1,0,0,238.6,23.6,0,32.2,20.4,1220.2,6.5,46.3,52.8,7,89.1,82.1,72.7,-9.4,48,0,48,49,75.8,7.5,10.2,6.5
2024-08-23T09:50:00,333.9,323.7,0.969,72.7,0,1,0,0,246.6,23.8,0,32.8,20.6,1233,6.5,46.5,53,6.9,89.2,82.3,72.7,-9.6,48,0,48,49,76.2,7.3,10.1,6.4
2024-08-23T10:00:00,355.6,320.2,0.901,71.8,0,1,0,0,243.7,23.5,0,32.6,20.4,1236.8,6.9,46.6,53.5,7,89.3,82.3,72.7,-9.6,48,0,48,49,76.1,7.4,10.2,6.4
2024-08-23T10:10:00,122.1,278.8,2.284,58.4,0,1,0,0,199.3,24.4,0,34.7,20.5,714.8,4.1,49.3,53.4,5.1,87.5,82.4,72.7,-9.7,48,0,48,49,71.5,8.8,12.4,7.3
2024-08-23T10:20:00,417.2,319.7,0.766,71.4,1,0,0,0,242.2,23.5,0,33.5,20.4,1353,7.4,46.8,54.2,6.8,89,82.2,72.7,-9.5,48,0,48,49,75.8,7.4,10.5,6.4
2024-08-23T10:30:00,406.9,321.7,0.791,72,1,0,0,0,244.4,23.5,0,33.4,20.4,1356.4,7.2,46.6,53.8,6.9,89.8,82.9,72.7,-10.2,48,0,48,49,76,7.3,10.4,6.3
2024-08-23T10:40:00,400.6,320.1,0.799,71.6,1,0,0,0,243.1,23.6,0,33.2,20.3,1354.1,7.1,46.4,53.5,7,90.2,83.2,72.7,-10.5,48,0,48,49,75.9,7.4,10.4,6.4
2024-08-23T10:50:00,451.4,367.9,0.815,85.6,1,0,0,0,290.5,23.5,0,33.4,20.5,1354.1,8,45.3,53.3,7.8,91.1,83.3,72.7,-10.6,48,0,48,49,79,6.4,9.1,5.6
2024-08-23T11:00:00,427.5,318.6,0.745,71.2,1,0,0,0,241.7,23.6,0,33.2,20.2,1367.9,7.5,45.3,52.8,7.5,90.8,83.3,72.7,-10.6,48,0,48,49,75.8,7.4,10.4,6.3
2024-08-23T11:10:00,395,315.8,0.8,69.3,1,0,0,0,235.2,23.6,0,35.4,21.5,1354.1,7,45.5,52.5,6.3,89.8,83.5,72.7,-10.8,48,0,49,50,74.5,7.5,11.2,6.8
2024-08-23T11:20:00,412.2,319.5,0.775,70.5,1,0,0,0,239.3,23.4,0,35.3,21.5,1355.3,7.3,45.2,52.5,6.7,90.9,84.2,72.7,-11.5,48,0,49,50,74.9,7.3,11,6.7
2024-08-23T11:30:00,391,315.6,0.807,69.4,1,0,0,0,235.5,23.5,0,35.3,21.4,1359.9,6.9,45.4,52.3,6.3,91,84.7,72.7,-12,48,0,49,50,74.6,7.4,11.2,6.8
2024-08-23T11:40:00,393.9,305.7,0.776,66.3,1,0,0,0,224.8,23.6,0,35.7,21.7,1350.6,7,45.4,52.4,6.8,91.4,84.6,72.7,-11.9,48,0,49,50,73.5,7.7,11.7,7.1
2024-08-23T11:50:00,366.4,316.7,0.864,69.6,1,0,0,0,236,23.6,0,35.5,21.7,1353,6.5,45.5,52,6.3,90.8,84.5,72.7,-11.8,48,0,49,50,74.5,7.4,11.2,6.8
2024-08-23T12:00:00,383.2,324.6,0.847,72,1,0,0,0,244.1,23.6,0,35.2,21.7,1372.5,6.7,45.4,52.1,6.3,90.5,84.2,72.7,-11.5,48,0,49,50,75.2,7.3,10.8,6.7
2024-08-23T12:10:00,415,319.8,0.771,70.5,1,0,0,0,239.3,23.5,0,35.5,21.6,1364.5,7.3,45.2,52.5,6.5,90.8,84.3,72.7,-11.6,48,0,49,50,74.8,7.3,11.1,6.7
2024-08-23T12:20:00,377.4,304.9,0.808,66.1,1,0,0,0,224.4,23.5,0,35.5,21.6,1351.8,6.7,45.8,52.5,6.3,90.9,84.6,72.7,-11.9,48,0,49,50,73.6,7.7,11.6,7.1
2024-08-23T12:30:00,425.3,355.9,0.837,81.2,1,0,0,0,275.4,23.6,0,35.4,21.5,1361.1,7.5,45,52.5,6.7,91.2,84.5,72.7,-11.8,48,0,49,50,77.4,6.6,9.9,6
2024-08-23T12:40:00,368.6,315.4,0.856,69.2,1,0,0,0,234.9,23.6,0,35.3,21.6,1361.1,6.5,45.6,52.1,6.3,91,84.7,72.7,-12,48,0,49,50,74.5,7.5,11.2,6.9
2024-08-23T12:50:00,425,340.8,0.802,76.8,1,0,0,0,260.7,23.6,0,35.1,21.4,1359.9,7.5,45.2,52.7,6.7,91.4,84.7,72.7,-12,48,0,49,50,76.5,6.9,10.3,6.3
2024-08-23T13:00:00,415,339.3,0.818,76.3,1,0,0,0,259,23.5,0,35.4,21.5,1364.5,7.3,45.5,52.8,6.8,91.3,84.5,72.7,-11.8,48,0,49,50,76.3,6.9,10.4,6.3
2024-08-23T13:10:00,420.7,360,0.856,82.4,1,0,0,0,279.6,23.6,0,35.4,21.4,1364.5,7.4,45.3,52.7,7,91.5,84.5,72.7,-11.8,48,0,49,50,77.7,6.6,9.8,5.9
2024-08-23T13:20:00,0,80.7,0,0,0,0,0,0,0.2,23.7,0,35.5,21.4,0,7.4,45,52.4,6.9,91.3,84.4,72.7,-11.7,48,0,49,50,0.2,29.3,43.9,26.5
2024-08-23T13:30:00,426,359.1,0.843,82.1,1,0,0,0,278.6,23.5,0,35.4,21.6,1363.4,7.5,45.1,52.6,7.2,91.3,84.1,72.7,-11.4,48,0,49,50,77.6,6.6,9.9,6
2024-08-23T13:40:00,429.9,323.3,0.752,71.7,1,0,0,0,243.2,23.6,0,35,21.5,1357.6,7.6,44.9,52.5,7,91.1,84.1,72.7,-11.4,48,0,49,50,75.2,7.3,10.8,6.7
2024-08-23T13:50:00,403,330.9,0.821,74,1,0,0,0,250.9,23.5,0,35.1,21.3,1381.6,7,45.4,52.4,6.9,91,84.1,72.7,-11.4,48,0,49,50,75.8,7.1,10.6,6.4
2024-08-23T14:00:00,445.7,352.9,0.792,80.4,1,0,0,0,272.6,23.7,0,35.4,21.3,1354.1,7.9,44.7,52.6,7,90.8,83.8,72.7,-11.1,48,0,49,50,77.2,6.7,10,6
2024-08-23T14:10:00,411.9,333,0.809,74.4,1,0,0,0,252.5,23.6,0,35.5,21.5,1354.1,7.3,45.1,52.4,7.2,91.5,84.3,72.7,-11.6,48,0,49,50,75.8,7.1,10.6,6.4
2024-08-23T14:20:00,396.3,319.5,0.806,70.5,1,0,0,0,239.2,23.6,0,35.3,21.4,1358.7,7,45.5,52.5,6.9,90.9,84,72.7,-11.3,48,0,49,50,74.9,7.4,11,6.7
2024-08-23T14:30:00,428.9,363.5,0.847,83.4,1,0,0,0,283,23.6,0,35.3,21.5,1372.5,7.5,44.7,52.2,7.1,91.4,84.3,72.7,-11.6,48,0,49,50,77.9,6.5,9.7,5.9
2024-08-23T14:40:00,404,324,0.802,71.7,1,0,0,0,243.3,23.6,0,35.4,21.6,1365.6,7.1,45.6,52.7,6.8,91.1,84.3,72.7,-11.6,48,0,49,50,75.1,7.3,10.9,6.7
2024-08-23T14:50:00,411.2,333.2,0.81,74.6,1,0,0,0,253,23.3,0,35.5,21.3,1351.8,7.3,45.6,52.9,7.1,91.4,84.3,72.7,-11.6,48,0,49,50,75.9,7,10.7,6.4
2024-08-23T15:00:00,422.1,350.1,0.829,79.5,1,0,0,0,269.6,23.7,0,35.2,21.5,1369.1,7.4,45.3,52.7,7,91.6,84.6,72.7,-11.9,48,0,49,50,77,6.8,10.1,6.1
2024-08-23T15:10:00,406.9,321.1,0.789,71,1,0,0,0,240.7,23.5,0,35.5,21.4,1356.4,7.2,45.6,52.8,6.8,91.4,84.6,72.7,-11.9,48,0,49,50,75,7.3,11,6.7
2024-08-23T15:20:00,414.7,319.5,0.771,70.4,1,0,0,0,238.8,23.7,0,35.5,21.5,1363.4,7.3,45.6,52.9,6.9,91.6,84.7,72.7,-12,48,0,49,50,74.7,7.4,11.1,6.7
2024-08-23T15:30:00,409,350.7,0.858,79.4,1,0,0,0,270.4,23.5,0,35.3,21.5,1363.4,7.2,45.6,52.8,7,91.8,84.8,72.7,-12.1,48,0,49,50,77.1,6.7,10.1,6.1
2024-08-23T15:40:00,403,307,0.762,66.5,1,0,0,0,226.8,23.6,0,35.4,21.3,1362.2,7.1,45.9,53,7,92,85,72.7,-12.3,48,0,49,50,73.9,7.7,11.5,6.9
2024-08-23T15:50:00,414.3,322.1,0.777,71.1,1,0,0,0,241.3,23.7,0,35.4,21.6,1362.2,7.3,45.6,52.9,7.1,92,84.9,72.7,-12.2,48,0,49,50,74.9,7.4,11,6.7
2024-08-23T16:00:00,412.6,312.1,0.756,68.2,1,0,0,0,231.5,23.6,0,35.5,21.5,1356.4,7.3,45.8,53.1,7.1,91.8,84.7,72.7,-12,48,0,49,50,74.2,7.5,11.4,6.9
2024-08-23T16:10:00,427.8,361.9,0.846,82.9,1,0,0,0,281.3,23.6,0,35.2,21.8,1369.1,7.5,45.6,53.1,7,91.7,84.7,72.7,-12,48,0,49,50,77.7,6.5,9.7,6
2024-08-23T16:20:00,431.7,346.1,0.802,78.3,1,0,0,0,265.6,23.5,0,35.4,21.5,1363.4,7.6,45.6,53.2,7.2,92,84.8,72.7,-12.1,48,0,49,50,76.8,6.8,10.2,6.2
2024-08-23T16:30:00,446.1,359.3,0.805,82.3,1,0,0,0,279.1,23.6,0,35.3,21.3,1372.5,7.8,45.2,53,7.4,92.1,84.7,72.7,-12,48,0,49,50,77.7,6.6,9.8,5.9
2024-08-23T16:40:00,422.5,361.9,0.856,83,1,0,0,0,281.6,23.7,0,35.3,21.3,1370.2,7.4,45.6,53,7.2,91.7,84.5,72.7,-11.8,48,0,49,50,77.8,6.5,9.8,5.9
2024-08-23T16:50:00,450.3,363.1,0.806,83.4,1,0,0,0,282.9,23.6,0,35.3,21.4,1367.9,7.9,45.1,53,7.6,92,84.4,72.7,-11.7,48,0,49,50,77.9,6.5,9.7,5.9
2024-08-23T17:00:00,415.7,364.8,0.877,83.8,1,0,0,0,284.2,23.6,0,35.4,21.6,1366.8,7.3,45.6,52.9,7,91.5,84.5,72.7,-11.8,48,0,49,50,77.9,6.5,9.7,5.9
2024-08-23T17:10:00,413.6,347.4,0.84,78.7,1,0,0,0,267.1,23.6,0,35.1,21.6,1359.9,7.3,45.4,52.7,7.2,91.3,84.1,72.7,-11.4,48,0,49,50,76.9,6.8,10.1,6.2
2024-08-23T17:20:00,409.4,344.1,0.841,77.7,1,0,0,0,263.5,23.6,0,35.4,21.7,1364.5,7.2,45.2,52.4,7,91.3,84.3,72.7,-11.6,48,0,49,50,76.6,6.9,10.3,6.3
2024-08-23T17:30:00,399,312.2,0.783,68.4,1,0,0,0,232.1,23.4,0,35.3,21.4,1367.9,7,45.5,52.5,6.6,90.9,84.3,72.7,-11.6,48,0,49,50,74.4,7.5,11.3,6.8
2024-08-23T17:40:00,402.3,355.1,0.883,81,1,0,0,0,274.8,23.6,0,35.3,21.5,1359.9,7.1,45.3,52.4,7.2,91.3,84.1,72.7,-11.4,48,0,49,50,77.4,6.6,9.9,6
2024-08-23T17:50:00,405,360.5,0.89,82.5,1,0,0,0,279.8,23.7,0,35.5,21.5,1369.1,7.1,45.5,52.6,7.2,91.7,84.5,72.7,-11.8,48,0,49,50,77.6,6.6,9.8,6
2024-08-23T18:00:00,404,335.6,0.831,75.3,1,0,0,0,255.4,23.6,0,35.2,21.5,1365.6,7.1,45.4,52.5,7,91.5,84.5,72.7,-11.8,48,0,49,50,76.1,7,10.5,6.4
2024-08-23T18:10:00,440.7,362,0.821,83.1,1,0,0,0,281.8,23.6,0,35.2,21.3,1373.7,7.7,45.3,53,7.6,92,84.4,72.7,-11.7,48,0,49,50,77.9,6.5,9.7,5.9
2024-08-23T18:20:00,412.1,326.6,0.793,72.5,1,0,0,0,246.1,23.7,0,35.2,21.6,1373.7,7.2,45.3,52.5,7.2,91.7,84.5,72.7,-11.8,48,0,49,50,75.4,7.3,10.8,6.6
2024-08-23T18:30:00,438.5,368.1,0.84,85,1,0,0,0,288.2,23.7,0,35,21.4,1366.8,7.7,45,52.7,7.5,91.8,84.3,72.7,-11.6,48,0,49,50,78.3,6.4,9.5,5.8
2024-08-23T18:40:00,393.9,307.1,0.78,66.8,1,0,0,0,226.7,23.7,0,35.2,21.6,1370.2,6.9,45.3,52.2,7.1,91.5,84.4,72.7,-11.7,48,0,49,50,73.8,7.7,11.5,7
2024-08-23T18:50:00,383.3,316.1,0.825,69.5,1,0,0,0,235.9,23.6,0,35.1,21.5,1353,6.8,45.5,52.3,6.7,90.8,84.1,72.7,-11.4,48,0,49,50,74.6,7.5,11.1,6.8
2024-08-23T19:00:00,386,350.8,0.909,79.6,1,0,0,0,270,23.6,0,35.6,21.6,1362.2,6.8,45.5,52.3,6.8,91.1,84.3,72.7,-11.6,48,0,49,50,77,6.7,10.1,6.2
2024-08-23T19:10:00,368.5,301.3,0.817,66.1,1,0,0,0,225.2,22,0,33.7,20.4,1320.1,6.7,45.1,51.8,6.6,90.5,83.9,72.7,-11.2,47,0,48,49,74.8,7.3,11.2,6.8
2024-08-23T19:20:00,363.7,291.2,0.801,63.2,1,0,0,0,215.2,22.2,0,33.3,20.5,1322.5,6.6,44.8,51.4,6.4,90.3,83.9,72.7,-11.2,47,0,48,49,73.9,7.6,11.4,7.1
2024-08-23T19:30:00,328.8,271.5,0.826,57.6,1,0,0,0,195.4,22,0,33.5,20.5,1315.4,6,45.2,51.2,5.7,89.3,83.6,72.7,-10.9,47,0,48,49,72,8.1,12.3,7.6
2024-08-23T19:40:00,321,268.2,0.835,56.8,1,0,0,0,192.7,22,0,33.1,20.5,1328.4,5.8,45.3,51.1,6.1,89.7,83.6,72.7,-10.9,47,0,48,49,71.9,8.2,12.3,7.6
2024-08-23T19:50:00,321.6,290.7,0.904,63.4,1,0,0,0,215,22.1,0,33.2,20.4,1330.8,5.8,45.2,51,5.9,89.5,83.6,72.7,-10.9,47,0,48,49,74,7.6,11.4,7
2024-08-23T20:00:00,316.4,283.2,0.895,61.1,1,0,0,0,207.4,22,0,33.4,20.4,1309.4,5.8,45.2,51,5.7,89.4,83.7,72.7,-11,47,0,48,49,73.2,7.8,11.8,7.2
2024-08-23T20:10:00,328.5,244.5,0.744,59.9,1,0,0,0,203.2,22,0,0,19.4,1314.2,6,45.2,51.2,5.8,89.7,83.9,72.7,-11.2,47,0,0,48,83.1,9,0,7.9
2024-08-23T20:20:00,317.9,279.5,0.879,61,1,0,0,0,207,22,0,31.3,19.2,1315.4,5.8,45.2,51,6.1,89.9,83.8,72.7,-11.1,47,0,47,48,74.1,7.9,11.2,6.9
2024-08-23T20:30:00,323.4,270,0.835,58.2,1,0,0,0,197.4,22.2,0,31.2,19.2,1315.4,5.9,44.9,50.8,5.8,89.6,83.8,72.7,-11.1,47,0,47,48,73.1,8.2,11.5,7.1
2024-08-23T20:40:00,300.9,295.4,0.982,65.8,1,0,0,0,223.2,22,0,31.1,19.2,1313,5.5,45.4,50.9,5.7,89.3,83.6,72.7,-10.9,47,0,47,48,75.5,7.4,10.5,6.5
2024-08-23T20:50:00,305,262.5,0.861,56,1,0,0,0,190.1,22,0,31.2,19.3,1307,5.6,45.2,50.8,5.8,89.4,83.6,72.7,-10.9,47,0,47,48,72.4,8.4,11.9,7.3
2024-08-23T21:00:00,311.8,272.4,0.874,59,1,0,0,0,200.3,21.9,0,31,19.3,1313,5.7,45,50.7,5.7,89.1,83.4,72.7,-10.7,47,0,47,48,73.5,8,11.4,7.1
2024-08-23T21:10:00,304.7,257.9,0.847,56.1,1,0,0,0,190.2,20.5,0,29.2,18,1282.8,5.7,44.9,50.6,5.6,89,83.4,72.7,-10.7,46,0,46,47,73.7,7.9,11.3,7
2024-08-23T21:20:00,281.4,254.5,0.905,55,1,0,0,0,186.7,20.6,0,29.2,18,1274.2,5.3,45.2,50.5,5.2,88.4,83.2,72.7,-10.5,46,0,46,47,73.4,8.1,11.5,7.1
2024-08-23T21:30:00,277.4,246,0.887,55,1,0,0,0,186.6,20.5,0,29.3,9.6,1280.4,5.2,45.4,50.6,5.2,88.3,83.1,72.7,-10.4,46,0,46,47,75.9,8.3,11.9,3.9
2024-08-23T21:40:00,277.7,256.2,0.923,55.5,1,0,0,0,188.4,20.6,0,29.1,18.1,1281.6,5.2,45.6,50.8,5.2,88.3,83.1,72.7,-10.4,46,0,46,47,73.5,8,11.4,7.1
2024-08-23T21:50:00,310,256.9,0.829,55.7,1,0,0,0,189,20.6,0,29.1,18.2,1282.8,5.8,45.1,50.9,5.4,88.2,82.8,72.7,-10.1,46,0,46,47,73.6,8,11.3,7.1
2024-08-23T22:00:00,287.3,241.5,0.841,51.2,1,0,0,0,173.8,20.5,0,29.1,18,1276.7,5.4,45.1,50.5,5.3,88,82.7,72.7,-10,46,0,46,47,72,8.5,12.1,7.5
2024-08-23T22:10:00,0,66.3,0,0,0,0,0,0,0.2,19.1,0,29.1,18,0,4.9,45.2,50.1,5,87.7,82.7,72.7,-10,45,0,46,47,0.3,28.8,43.8,27.1
2024-08-23T22:20:00,274,256.8,0.937,56.1,1,0,0,0,190.4,19,0,29,18.2,1240.6,5.3,45.1,50.4,5.2,87.7,82.5,72.7,-9.8,45,0,46,47,74.2,7.4,11.3,7.1
2024-08-23T22:30:00,228.6,253.5,1.109,54.9,1,0,0,0,187.4,19.1,0,28.9,18.1,1246.9,4.4,45.8,50.2,4.7,87.1,82.4,72.7,-9.7,45,0,46,47,73.9,7.6,11.4,7.1
2024-08-23T22:40:00,242.1,222.1,0.917,45.5,1,0,0,0,155.4,19.3,0,29.2,18.1,1263.1,4.6,46.2,50.8,4.4,86.5,82.1,72.7,-9.4,45,0,46,47,70,8.7,13.1,8.2
2024-08-23T22:50:00,258.6,243.6,0.942,52.2,1,0,0,0,177.2,19.3,0,29.1,18,1266.8,4.9,46.1,51,4.7,86.8,82.1,72.7,-9.4,45,0,46,47,72.7,7.9,12,7.4
2024-08-23T23:00:00,272.6,263.8,0.968,58.6,1,0,0,0,198.9,19.3,0,27.3,18.4,1258.1,5.2,45.8,51,4.8,87,82.2,72.7,-9.5,45,0,45,47,75.4,7.3,10.3,7
2024-08-23T23:10:00,267.4,248.3,0.929,54.1,1,0,0,0,183.7,19.3,0,27.2,18.1,1258.1,5.1,45.9,51,5,87.2,82.2,72.7,-9.5,45,0,45,47,74,7.8,10.9,7.3
2024-08-23T23:20:00,255.1,235.3,0.922,50.3,1,0,0,0,170.6,19.2,0,27.4,18.1,1249.4,4.9,46.1,51,4.7,86.9,82.2,72.7,-9.5,45,0,45,47,72.5,8.2,11.6,7.7
2024-08-23T23:30:00,271,221.1,0.816,46.2,1,0,0,0,156.7,19.2,0,27.2,18,1250.6,5.2,46,51.2,4.9,86.9,82,72.7,-9.3,45,0,45,47,70.9,8.7,12.3,8.1
2024-08-23T23:40:00,268.5,227,0.845,47.9,1,0,0,0,162.5,19.3,0,27.1,18.1,1239.3,5.2,45.7,50.9,4.7,86.9,82.2,72.7,-9.5,45,0,45,47,71.6,8.5,12,8
2024-08-23T23:50:00,257.7,217.6,0.845,45.1,1,0,0,0,153,19.1,0,27.4,18.2,1236.8,5,45.9,50.9,4.4,86.3,81.9,72.7,-9.2,45,0,45,47,70.3,8.8,12.6,8.4
2024-08-24T00:00:00,227.9,172.6,0.757,31.8,1,0,0,0,107.9,19.1,0,27.3,18.3,1243.1,4.4,45.6,50,4.2,86.1,81.9,72.7,-9.2,45,0,45,47,62.6,11.1,15.8,10.6
2024-08-24T00:10:00,185.9,251.4,1.352,55.1,1,0,0,0,186.9,19.2,0,27.1,18.2,1239.3,3.6,46.4,50,3.7,85.3,81.6,72.7,-8.9,45,0,45,47,74.4,7.6,10.8,7.2
2024-08-24T00:20:00,223.4,250.9,1.123,54.9,1,0,0,0,186.1,19.2,0,27.4,18.3,1246.9,4.3,45.9,50.2,4,85.4,81.4,72.7,-8.7,45,0,45,47,74.2,7.6,10.9,7.3
2024-08-24T00:30:00,227.2,169.7,0.747,30.9,1,0,0,0,104.8,19.2,0,27.4,18.3,1239.3,4.4,45.7,50.1,4,85.6,81.6,72.7,-8.9,45,0,45,47,61.8,11.3,16.1,10.8
2024-08-24T00:40:00,199.3,174,0.873,32.3,1,0,0,0,109.6,19.1,0,27.2,18.1,1226.6,3.9,46.3,50.2,3.7,85.1,81.4,72.7,-8.7,45,0,45,47,63,11,15.6,10.4
2024-08-24T00:50:00,198,211.8,1.07,43.3,1,0,0,0,147.1,19.1,0,27.4,18.2,1250.6,3.8,46,49.8,3.8,85,81.2,72.7,-8.5,45,0,45,47,69.5,9,12.9,8.6
2024-08-24T01:00:00,247.9,211.3,0.853,43.3,1,0,0,0,146.8,19.2,0,27.2,18.2,1239.3,4.8,45.6,50.4,4.1,85.3,81.2,72.7,-8.5,45,0,45,47,69.5,9.1,12.9,8.6
2024-08-24T01:10:00,192.2,245.8,1.279,53.4,1,0,0,0,181.1,19.2,0,27.3,18.2,1246.9,3.7,46.3,50,3.7,84.9,81.2,72.7,-8.5,45,0,45,47,73.7,7.8,11.1,7.4
2024-08-24T01:20:00,222.3,241.3,1.086,52.1,1,0,0,0,176.8,19.1,0,27.3,18.1,1240.6,4.3,46.1,50.4,3.7,84.8,81.1,72.7,-8.4,45,0,45,47,73.2,7.9,11.3,7.5
2024-08-24T01:30:00,231.9,169.2,0.73,30.8,1,0,0,0,104.6,19.2,0,27.2,18.2,1236.8,4.5,45.8,50.3,3.9,85,81.1,72.7,-8.4,45,0,45,47,61.8,11.3,16.1,10.8
2024-08-24T01:40:00,203.2,173.2,0.852,31.9,1,0,0,0,108.4,19.2,0,27.1,18.4,1218.9,4,46.4,50.4,3.8,84.9,81.1,72.7,-8.4,45,0,45,47,62.6,11.1,15.7,10.6
2024-08-24T01:50:00,196.6,224.2,1.14,47,1,0,0,0,159.6,19.1,0,27.4,18.2,1241.8,3.8,46.1,49.9,3.7,84.8,81.1,72.7,-8.4,45,0,45,47,71.2,8.5,12.2,8.1
2024-08-24T02:00:00,236.1,244.2,1.034,52.7,1,0,0,0,179.7,19.1,0,27.2,18.3,1231.7,4.6,45.6,50.2,4.1,85.2,81.1,72.7,-8.4,45,0,45,47,73.6,7.8,11.1,7.5
2024-08-24T02:10:00,198.7,205.2,1.033,41.1,1,0,0,0,140.6,19.1,0,27.3,18.1,1222.8,3.9,46.1,50,3.6,84.7,81.1,72.7,-8.4,45,0,45,47,68.5,9.3,13.3,8.8
2024-08-24T02:20:00,201.4,214.4,1.065,44.1,1,0,0,0,149.7,19.2,0,27.2,18.3,1239.3,3.9,46.2,50.1,3.9,84.9,81,72.7,-8.3,45,0,45,47,69.8,9,12.7,8.6
2024-08-24T02:30:00,220.7,162.5,0.736,28.9,1,0,0,0,98.1,19.1,0,27.1,18.2,1231.7,4.3,45.6,49.9,3.7,84.6,80.9,72.7,-8.2,45,0,45,47,60.4,11.7,16.7,11.2
2024-08-24T02:40:00,226,197.3,0.873,39.1,1,0,0,0,132.7,19.2,0,27.2,18.3,1233,4.4,45.6,50,3.8,84.5,80.7,72.7,-8,45,0,45,47,67.2,9.7,13.8,9.3
2024-08-24T02:50:00,194,244.3,1.259,52.9,1,0,0,0,179.6,19.2,0,27.2,18.4,1225.3,3.8,46.3,50.1,3.6,84.2,80.6,72.7,-7.9,45,0,45,47,73.5,7.9,11.1,7.5
2024-08-24T03:00:00,223.6,230.2,1.029,48.8,1,0,0,0,165.6,19.1,0,27.3,18.1,1248.1,4.3,45.9,50.2,4.1,84.7,80.6,72.7,-7.9,45,0,45,47,71.9,8.3,11.9,7.9
2024-08-24T03:10:00,227.4,164.2,0.722,29.4,1,0,0,0,99.8,19,0,27.2,18.3,1240.6,4.4,45.6,50,3.8,84.5,80.7,72.7,-8,45,0,45,47,60.7,11.6,16.6,11.1
2024-08-24T03:20:00,220.9,171.8,0.778,31.5,1,0,0,0,107,19.2,0,27.3,18.3,1233,4.3,45.8,50.1,3.8,84.3,80.5,72.7,-7.8,45,0,45,47,62.3,11.2,15.9,10.6
2024-08-24T03:30:00,210.6,246.7,1.171,53.6,1,0,0,0,181.9,19.1,0,27.2,18.4,1233,4.1,45.9,50,3.8,84.1,80.3,72.7,-7.6,45,0,45,47,73.7,7.8,11,7.5
2024-08-24T03:40:00,204.9,237.9,1.161,51.2,1,0,0,0,173.7,19,0,27.1,18.1,1229.1,4,45.8,49.8,3.6,83.8,80.2,72.7,-7.5,45,0,45,47,73,8,11.4,7.6
2024-08-24T03:50:00,216.2,177.3,0.82,33.2,1,0,0,0,112.7,19.1,0,27.3,18.2,1235.5,4.2,45.9,50.1,3.7,83.7,80,72.7,-7.3,45,0,45,47,63.6,10.8,15.4,10.3
